Season,Commentor,Time posted,yt-simple-endpoint href 2,Comment,style-scope 2,clean_text_sentiment,words,meaningful_words,sentiment_score
3,@WCGwkf,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugwy8_8X8fCugMk2-s54AaABAg,"So 3 seperate items proven to be effective, then combined now need proof they still work? I'm sure she is correct for what shes saying but wtf",,"So 3 seperate items proven to be effective, then combined now need proof they still work? I'm sure she is correct for what shes saying but wtf","['so', '3', 'seperate', 'items', 'proven', 'to', 'be', 'effective', 'then', 'combined', 'now', 'need', 'proof', 'they', 'still', 'work', 'i', 'm', 'sure', 'she', 'is', 'correct', 'for', 'what', 'shes', 'saying', 'but', 'wtf']","['3', 'seperate', 'items', 'proven', 'effective', 'combined', 'need', 'proof', 'work', 'm', 'sure', 'correct', 'shes', 'saying', 'wtf']",-0.5423
3,@HilaryoftheHood,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugz1n0KRQMVNBST-F-V4AaABAg,All his muscle growth went to his neck,,All his muscle growth went to his neck,"['all', 'his', 'muscle', 'growth', 'went', 'to', 'his', 'neck']","['muscle', 'growth', 'went', 'neck']",0.3818
3,@pranavgoyal2798,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugy3E4QX7zb793KW16p4AaABAg,Honestly gym owners don’t really NEED to be in their gyms all day,,Honestly gym owners don’t really NEED to be in their gyms all day,"['honestly', 'gym', 'owners', 'don', 't', 'really', 'need', 'to', 'be', 'in', 'their', 'gyms', 'all', 'day']","['honestly', 'gym', 'owners', 'really', 'need', 'gyms', 'day']",0.4588
3,@jacksonmurphy8449,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugy_PaEsRtqF7Arp8EN4AaABAg,Pretty sure that sometimes these sharks make false claims against products to protect their own companies. These claims seem to come out of nowhere.,,Pretty sure that sometimes these sharks make false claims against products to protect their own companies. These claims seem to come out of nowhere.,"['pretty', 'sure', 'that', 'sometimes', 'these', 'sharks', 'make', 'false', 'claims', 'against', 'products', 'to', 'protect', 'their', 'own', 'companies', 'these', 'claims', 'seem', 'to', 'come', 'out', 'of', 'nowhere']","['pretty', 'sure', 'sometimes', 'sharks', 'make', 'false', 'claims', 'products', 'protect', 'companies', 'claims', 'seem', 'come', 'nowhere']",0.7964
3,@tierrashanice6299,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugy8B6xhbZBGdyceMAN4AaABAg,What was her point of bringing up what would happen to their gyms? I'm sure she herself has multiple sources of income and she's trynna fault them for it? She's just nitpicking at that point.,,What was her point of bringing up what would happen to their gyms? I'm sure she herself has multiple sources of income and she's trynna fault them for it? She's just nitpicking at that point.,"['what', 'was', 'her', 'point', 'of', 'bringing', 'up', 'what', 'would', 'happen', 'to', 'their', 'gyms', 'i', 'm', 'sure', 'she', 'herself', 'has', 'multiple', 'sources', 'of', 'income', 'and', 'she', 's', 'trynna', 'fault', 'them', 'for', 'it', 'she', 's', 'just', 'nitpicking', 'at', 'that', 'point']","['point', 'bringing', 'happen', 'gyms', 'm', 'sure', 'multiple', 'sources', 'income', 'trynna', 'fault', 'nitpicking', 'point']",-0.1926
3,@christianmontes8815,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgznvuL0qisBZQIgAmB4AaABAg&pp=0gcJCSIANpG00pGi,linus bro tips,Translate to English,linus bro tips,"['linus', 'bro', 'tips']","['linus', 'bro', 'tips']",0.0
3,@chrismihigo3113,1 month ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwMi1F4oXbB9clE7i94AaABAg,This lady doesn’t know what she’s talking about. The individual elements in the bar have scientific studies backing their individual benefits. Putting them together in a single item and claiming all those benefits does NOT require a whole new study! It’s not illegal,,This lady doesn’t know what she’s talking about. The individual elements in the bar have scientific studies backing their individual benefits. Putting them together in a single item and claiming all those benefits does NOT require a whole new study! It’s not illegal,"['this', 'lady', 'doesn', 't', 'know', 'what', 'she', 's', 'talking', 'about', 'the', 'individual', 'elements', 'in', 'the', 'bar', 'have', 'scientific', 'studies', 'backing', 'their', 'individual', 'benefits', 'putting', 'them', 'together', 'in', 'a', 'single', 'item', 'and', 'claiming', 'all', 'those', 'benefits', 'does', 'not', 'require', 'a', 'whole', 'new', 'study', 'it', 's', 'not', 'illegal']","['lady', 'doesn', 'know', 'talking', 'individual', 'elements', 'bar', 'scientific', 'studies', 'backing', 'individual', 'benefits', 'putting', 'together', 'single', 'item', 'claiming', 'benefits', 'require', 'whole', 'study', 'illegal']",0.8184
3,@warriormanmaxx8991,5 years ago (edited),https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugye8YUFDbirkmiCbah4AaABAg,"re: commentary below on Rory's ... ""Long Neck.""  1. Yeahhh ... Rory has a long neck - so what?!?  2. When Rory & girlfriend ""neck"" - gal-friend has more pleasurable work to do to get Rory fired up.  3. Do you always judge people on ""appearance"" that cannot be changed?  4. Since Rory has a longer neck...you also wonder if Rory has a longer _______?!?",,"re: commentary below on Rory's ... ""Long Neck.""  1. Yeahhh ... Rory has a long neck - so what?!?  2. When Rory & girlfriend ""neck"" - gal-friend has more pleasurable work to do to get Rory fired up.  3. Do you always judge people on ""appearance"" that cannot be changed?  4. Since Rory has a longer neck...you also wonder if Rory has a longer _______?!?","['re', 'commentary', 'below', 'on', 'rory', 's', 'long', 'neck', '1', 'yeahhh', 'rory', 'has', 'a', 'long', 'neck', 'so', 'what', '2', 'when', 'rory', 'girlfriend', 'neck', 'gal', 'friend', 'has', 'more', 'pleasurable', 'work', 'to', 'do', 'to', 'get', 'rory', 'fired', 'up', '3', 'do', 'you', 'always', 'judge', 'people', 'on', 'appearance', 'that', 'cannot', 'be', 'changed', '4', 'since', 'rory', 'has', 'a', 'longer', 'neck', 'you', 'also', 'wonder', 'if', 'rory', 'has', 'a', 'longer', '_______']","['re', 'commentary', 'rory', 'neck', '1', 'yeahhh', 'rory', 'neck', '2', 'rory', 'girlfriend', 'neck', 'gal', 'friend', 'pleasurable', 'work', 'rory', 'fired', '3', 'always', 'judge', 'people', 'appearance', 'cannot', 'changed', '4', 'since', 'rory', 'longer', 'neck', 'wonder', 'rory', 'longer', '_______']",0.3893
3,,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwaHzrhFIUZXwps_5Z4AaABAg,"she's wrong.
there are clinical trials on those supplements. BCAAs are useless and the rest is mhee
but there are clinical tests lol
just cause they mixed them don't mean they have to redo the tests. that's like saying that coffee doesn't give you a boost cause only caffeine has been tested.",,"she's wrong.
there are clinical trials on those supplements. BCAAs are useless and the rest is mhee
but there are clinical tests lol
just cause they mixed them don't mean they have to redo the tests. that's like saying that coffee doesn't give you a boost cause only caffeine has been tested.","['she', 's', 'wrong', 'there', 'are', 'clinical', 'trials', 'on', 'those', 'supplements', 'bcaas', 'are', 'useless', 'and', 'the', 'rest', 'is', 'mhee', 'but', 'there', 'are', 'clinical', 'tests', 'lol', 'just', 'cause', 'they', 'mixed', 'them', 'don', 't', 'mean', 'they', 'have', 'to', 'redo', 'the', 'tests', 'that', 's', 'like', 'saying', 'that', 'coffee', 'doesn', 't', 'give', 'you', 'a', 'boost', 'cause', 'only', 'caffeine', 'has', 'been', 'tested']","['wrong', 'clinical', 'trials', 'supplements', 'bcaas', 'useless', 'rest', 'mhee', 'clinical', 'tests', 'lol', 'cause', 'mixed', 'mean', 'redo', 'tests', 'like', 'saying', 'coffee', 'doesn', 'give', 'boost', 'cause', 'caffeine', 'tested']",0.8201
3,@Dankman9,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugzp-G3xgpEn1jWrHaR4AaABAg,"They should change the name of the show to ""I'm Out Tank"".",,"They should change the name of the show to ""I'm Out Tank"".","['they', 'should', 'change', 'the', 'name', 'of', 'the', 'show', 'to', 'i', 'm', 'out', 'tank']","['change', 'name', 'show', 'm', 'tank']",0.0
3,@x0kitty,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugz1qzF_tuYNdre2ECx4AaABAg,of course it’s CROSSFIT lmfao,,of course it’s CROSSFIT lmfao,"['of', 'course', 'it', 's', 'crossfit', 'lmfao']","['course', 'crossfit', 'lmfao']",0.5423
3,@0x9f00ff,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwZOZkWROpWlTMGsdp4AaABAg,"Ummm. It's ""engineered""... Aka designed to do something. That's not claiming anything...",,"Ummm. It's ""engineered""... Aka designed to do something. That's not claiming anything...","['ummm', 'it', 's', 'engineered', 'aka', 'designed', 'to', 'do', 'something', 'that', 's', 'not', 'claiming', 'anything']","['ummm', 'engineered', 'aka', 'designed', 'something', 'claiming', 'anything']",0.0
3,@MissSarcasticBunny,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxVW1wlKumJsAy944N4AaABAg&pp=0gcJCSIANpG00pGi,"I'm not a lawyer or a law student and even I know that you cannot legally put unproven claims on product packaging. You can say something ""might"" improve muscle mass but without scientific evidence to back it up, you cannot say that it definitely does something. How he got that far with his degree is a mystery. Plus they're into Crossfit so that already tells me they're not the brightest because it's a hub for nutritional conspiracy theorist and extremists.",,"I'm not a lawyer or a law student and even I know that you cannot legally put unproven claims on product packaging. You can say something ""might"" improve muscle mass but without scientific evidence to back it up, you cannot say that it definitely does something. How he got that far with his degree is a mystery. Plus they're into Crossfit so that already tells me they're not the brightest because it's a hub for nutritional conspiracy theorist and extremists.","['i', 'm', 'not', 'a', 'lawyer', 'or', 'a', 'law', 'student', 'and', 'even', 'i', 'know', 'that', 'you', 'cannot', 'legally', 'put', 'unproven', 'claims', 'on', 'product', 'packaging', 'you', 'can', 'say', 'something', 'might', 'improve', 'muscle', 'mass', 'but', 'without', 'scientific', 'evidence', 'to', 'back', 'it', 'up', 'you', 'cannot', 'say', 'that', 'it', 'definitely', 'does', 'something', 'how', 'he', 'got', 'that', 'far', 'with', 'his', 'degree', 'is', 'a', 'mystery', 'plus', 'they', 're', 'into', 'crossfit', 'so', 'that', 'already', 'tells', 'me', 'they', 're', 'not', 'the', 'brightest', 'because', 'it', 's', 'a', 'hub', 'for', 'nutritional', 'conspiracy', 'theorist', 'and', 'extremists']","['m', 'lawyer', 'law', 'student', 'even', 'know', 'cannot', 'legally', 'put', 'unproven', 'claims', 'product', 'packaging', 'something', 'might', 'improve', 'muscle', 'mass', 'without', 'scientific', 'evidence', 'back', 'cannot', 'definitely', 'something', 'got', 'far', 'degree', 'mystery', 'plus', 're', 'crossfit', 'already', 'tells', 're', 'brightest', 'hub', 'nutritional', 'conspiracy', 'theorist', 'extremists']",-0.6786
3,@datura_boof,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyTXZLnvVdEoTFJegh4AaABAg,the packaging isn't illegal or misleading. the contents of the product is researched and has those benefits. the lady is insane,,the packaging isn't illegal or misleading. the contents of the product is researched and has those benefits. the lady is insane,"['the', 'packaging', 'isn', 't', 'illegal', 'or', 'misleading', 'the', 'contents', 'of', 'the', 'product', 'is', 'researched', 'and', 'has', 'those', 'benefits', 'the', 'lady', 'is', 'insane']","['packaging', 'isn', 'illegal', 'misleading', 'contents', 'product', 'researched', 'benefits', 'lady', 'insane']",0.6227
3,@DJcyberslash,1 year ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxKya6Cr1ynTpTA2gB4AaABAg,Those were chinups not pullups,,Those were chinups not pullups,"['those', 'were', 'chinups', 'not', 'pullups']","['chinups', 'pullups']",0.0
3,@JonValtandtheEvilRobots,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugz6e2uMNAfyIa4lLY14AaABAg,Hey I wonder if he does CrossFit.,,Hey I wonder if he does CrossFit.,"['hey', 'i', 'wonder', 'if', 'he', 'does', 'crossfit']","['hey', 'wonder', 'crossfit']",0.0
3,@artemisxo6734,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzGboEnjoCb8pZU11N4AaABAg,this is totally legal in the USA,,this is totally legal in the USA,"['this', 'is', 'totally', 'legal', 'in', 'the', 'usa']","['totally', 'legal', 'usa']",0.2006
3,@mlw237,4 years ago (edited),https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwzearEL07yTGWLiRl4AaABAg,"Janine's reason for not investing was total absolute bollocks. It is a good thing that they have built the gyms to a point they can run delegate the day to day running of the gyms.

With such reasoning, I can see her saying if they came for funding to start a second gym ""you should only focus on the one gym, it is working because you put your heart and soul in it"" ️you",,"Janine's reason for not investing was total absolute bollocks. It is a good thing that they have built the gyms to a point they can run delegate the day to day running of the gyms.

With such reasoning, I can see her saying if they came for funding to start a second gym ""you should only focus on the one gym, it is working because you put your heart and soul in it"" ️you","['janine', 's', 'reason', 'for', 'not', 'investing', 'was', 'total', 'absolute', 'bollocks', 'it', 'is', 'a', 'good', 'thing', 'that', 'they', 'have', 'built', 'the', 'gyms', 'to', 'a', 'point', 'they', 'can', 'run', 'delegate', 'the', 'day', 'to', 'day', 'running', 'of', 'the', 'gyms', 'with', 'such', 'reasoning', 'i', 'can', 'see', 'her', 'saying', 'if', 'they', 'came', 'for', 'funding', 'to', 'start', 'a', 'second', 'gym', 'you', 'should', 'only', 'focus', 'on', 'the', 'one', 'gym', 'it', 'is', 'working', 'because', 'you', 'put', 'your', 'heart', 'and', 'soul', 'in', 'it', 'you']","['janine', 'reason', 'investing', 'total', 'absolute', 'bollocks', 'good', 'thing', 'built', 'gyms', 'point', 'run', 'delegate', 'day', 'day', 'running', 'gyms', 'reasoning', 'saying', 'came', 'funding', 'start', 'second', 'gym', 'focus', 'gym', 'working', 'put', 'heart', 'soul']",0.7964
3,@efperel,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzV1QQF1LbFHZcs3uJ4AaABAg,Hi this is Linus chocolate tips,,Hi this is Linus chocolate tips,"['hi', 'this', 'is', 'linus', 'chocolate', 'tips']","['hi', 'linus', 'chocolate', 'tips']",0.0
3,@johnhatzinger141,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzdKS9Q5PcjPn19B1h4AaABAg,I dont get it but there is 2 of them what happen it was one person that said they had 3 gyms too like they have an up already cause one can do the gyms 1 can do the chocolate and like I dont get it the sharks invest in a bunch of buissness so why can't who they are investing in have many buissnesses,,I dont get it but there is 2 of them what happen it was one person that said they had 3 gyms too like they have an up already cause one can do the gyms 1 can do the chocolate and like I dont get it the sharks invest in a bunch of buissness so why can't who they are investing in have many buissnesses,"['i', 'dont', 'get', 'it', 'but', 'there', 'is', '2', 'of', 'them', 'what', 'happen', 'it', 'was', 'one', 'person', 'that', 'said', 'they', 'had', '3', 'gyms', 'too', 'like', 'they', 'have', 'an', 'up', 'already', 'cause', 'one', 'can', 'do', 'the', 'gyms', '1', 'can', 'do', 'the', 'chocolate', 'and', 'like', 'i', 'dont', 'get', 'it', 'the', 'sharks', 'invest', 'in', 'a', 'bunch', 'of', 'buissness', 'so', 'why', 'can', 't', 'who', 'they', 'are', 'investing', 'in', 'have', 'many', 'buissnesses']","['dont', '2', 'happen', 'person', '3', 'gyms', 'like', 'already', 'cause', 'gyms', '1', 'chocolate', 'like', 'dont', 'sharks', 'invest', 'bunch', 'buissness', 'investing', 'many', 'buissnesses']",0.7579
3,@SolaScriptura-n-cats,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugz-NiYsxWKEIRh7PDZ4AaABAg,These people are asking for such tiny amounts of money from the Sharks.,,These people are asking for such tiny amounts of money from the Sharks.,"['these', 'people', 'are', 'asking', 'for', 'such', 'tiny', 'amounts', 'of', 'money', 'from', 'the', 'sharks']","['people', 'asking', 'tiny', 'amounts', 'money', 'sharks']",0.0
3,@jessepowell8267,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyhrPqPk1kYwHejr2R4AaABAg,She's wrong. Supplements are not regulated at all.,,She's wrong. Supplements are not regulated at all.,"['she', 's', 'wrong', 'supplements', 'are', 'not', 'regulated', 'at', 'all']","['wrong', 'supplements', 'regulated']",-0.4767
3,@mitchzurbrigg2403,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzHdqDxmw8Oy-UUlQ14AaABAg,Why are both their necks so long? They look like the little aliens from Men In Black,,Why are both their necks so long? They look like the little aliens from Men In Black,"['why', 'are', 'both', 'their', 'necks', 'so', 'long', 'they', 'look', 'like', 'the', 'little', 'aliens', 'from', 'men', 'in', 'black']","['necks', 'look', 'like', 'aliens', 'men', 'black']",0.3612
3,@kennedylehane6562,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwgaRw0sROIkaq25gd4AaABAg,"There is always that one shark trying to talk the others out of a deal. Like stfu, you’re out. You told them no. Let someone else tell them yes. 

PS: Man those guys are hot. I would not mind having a train ran on me.",,"There is always that one shark trying to talk the others out of a deal. Like stfu, you’re out. You told them no. Let someone else tell them yes. 

PS: Man those guys are hot. I would not mind having a train ran on me.","['there', 'is', 'always', 'that', 'one', 'shark', 'trying', 'to', 'talk', 'the', 'others', 'out', 'of', 'a', 'deal', 'like', 'stfu', 'you', 're', 'out', 'you', 'told', 'them', 'no', 'let', 'someone', 'else', 'tell', 'them', 'yes', 'ps', 'man', 'those', 'guys', 'are', 'hot', 'i', 'would', 'not', 'mind', 'having', 'a', 'train', 'ran', 'on', 'me']","['always', 'shark', 'trying', 'talk', 'others', 'deal', 'like', 'stfu', 're', 'told', 'let', 'someone', 'else', 'tell', 'yes', 'ps', 'man', 'guys', 'hot', 'mind', 'train', 'ran']",0.6369
